,Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,CityTier_2,CityTier_3,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
753,0,15.0,8.0,3.0,1,5,8.0,0,16.0,0.0,1.0,3.0,162.72,0,1,0,1,0,0,0,1,0,1,0,0,0,0
754,0,30.0,13.0,2.0,1,2,1.0,1,18.0,0.0,1.0,9.0,152.2,1,0,1,0,0,1,0,1,0,1,0,0,1,0
755,0,5.0,19.0,3.0,4,4,2.0,0,20.0,0.0,2.0,2.0,127.43,0,0,0,0,0,0,1,0,0,0,1,0,0,0
756,0,5.0,8.0,2.0,3,3,5.0,1,14.0,1.0,1.0,7.0,149.98,0,0,0,0,1,0,0,0,0,1,0,0,0,1
757,0,9.0,6.0,3.0,5,5,3.0,1,21.0,5.0,7.0,7.0,202.52,1,0,0,0,0,0,0,0,0,0,0,0,1,0
758,0,6.0,15.0,3.0,3,2,1.0,0,13.0,1.0,4.0,10.0,127.81,1,0,0,1,0,0,0,1,0,0,1,0,0,0
759,0,13.0,16.0,2.0,4,4,8.0,0,12.0,1.0,1.0,3.0,168.52,1,0,1,0,0,0,0,0,0,1,0,0,1,0
760,0,0.0,16.0,2.0,3,2,1.0,0,14.0,0.0,1.0,1.0,149.5,1,0,1,0,1,0,0,1,0,1,0,0,0,1
761,0,3.0,6.0,3.0,3,4,1.0,1,21.0,1.0,5.0,7.0,135.79,1,0,0,1,0,0,0,1,0,0,1,0,0,0
762,0,15.0,32.0,2.0,3,5,4.0,1,17.0,0.0,2.0,0.0,231.91000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,0,8.0,14.0,3.0,4,2,5.0,1,11.0,2.0,4.0,12.0,203.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0
764,0,5.0,20.0,2.0,3,5,2.0,1,14.0,2.0,6.0,8.0,122.35,1,0,0,0,1,0,0,1,0,0,1,0,0,0
765,0,27.0,6.0,2.0,3,3,8.0,0,17.0,1.0,1.0,4.0,205.02,0,0,0,0,1,0,0,0,0,0,0,0,1,0
766,0,5.0,8.0,3.0,1,2,2.0,0,13.0,6.0,7.0,7.0,120.11000000000001,1,0,0,0,1,0,0,0,0,0,1,0,0,0
767,1,1.0,16.0,3.0,4,4,2.0,1,25.0,1.0,1.0,0.0,118.59,0,0,0,1,0,0,0,0,0,0,1,0,0,1
768,0,2.0,6.0,3.0,3,2,2.0,0,15.0,0.0,1.0,2.0,137.6,1,0,0,0,1,0,0,0,0,0,1,0,1,0
769,0,27.0,9.0,2.0,3,2,4.0,0,14.0,2.0,1.0,9.0,277.79,1,0,0,0,1,0,0,1,1,0,0,0,0,0
770,0,4.0,17.0,3.0,3,5,2.0,1,12.0,0.0,1.0,1.0,168.33,1,0,0,1,0,0,0,1,0,1,0,0,0,0
771,0,4.0,30.0,3.0,4,5,2.0,0,19.0,0.0,1.0,8.0,168.12,1,0,0,1,0,0,0,0,0,1,0,0,0,1
772,0,30.0,9.0,2.0,4,2,6.0,0,17.0,0.0,1.0,5.0,151.71,1,0,1,0,1,0,0,0,0,1,0,0,0,1
773,0,16.0,9.0,3.0,5,2,4.0,0,14.0,1.0,1.0,7.0,297.4,1,0,0,0,1,0,0,1,0,0,0,1,0,0
774,0,22.0,10.0,2.0,4,3,3.0,0,13.0,2.0,1.0,0.0,287.11,1,0,0,1,0,0,0,1,0,0,0,1,0,0
775,0,9.0,9.0,2.0,3,4,2.0,0,12.0,1.0,1.0,7.0,136.92,0,0,0,0,0,0,0,1,0,0,1,0,0,0
776,0,21.0,13.0,3.0,1,4,6.0,0,11.0,0.0,1.0,0.0,125.59,1,0,0,0,0,0,0,1,0,0,1,0,0,1
777,0,0.0,13.0,3.0,3,3,2.0,0,11.0,1.0,1.0,3.0,125.16999999999999,1,0,0,0,1,0,0,1,0,0,1,0,1,0
778,0,2.0,13.0,2.0,3,2,2.0,1,11.0,0.0,1.0,0.0,166.23,1,0,0,0,1,0,0,1,0,1,0,0,1,0
779,0,21.0,6.0,3.0,4,2,7.0,0,12.0,2.0,1.0,0.0,282.65,1,0,0,0,1,0,0,1,0,0,0,1,0,1
780,0,2.0,6.0,2.0,4,2,4.0,0,14.0,2.0,1.0,7.0,261.24,1,0,0,0,1,0,0,0,1,0,0,0,1,0
781,0,7.0,13.0,2.0,1,3,1.0,0,17.0,1.0,1.0,0.0,125.85,1,0,0,0,0,0,0,0,0,0,1,0,0,0
782,0,17.0,11.0,2.0,3,4,8.0,0,11.0,2.0,3.0,10.0,282.13,1,0,1,0,0,1,0,1,0,0,0,1,0,0
783,0,6.0,16.0,2.0,1,3,1.0,1,14.0,1.0,1.0,8.0,183.8,1,0,1,0,0,1,0,1,0,0,0,0,1,0
784,0,0.0,31.0,3.0,1,2,2.0,1,12.0,1.0,1.0,1.0,129.94,1,0,0,0,1,0,0,0,0,0,1,0,0,1
785,0,5.0,6.0,2.0,3,3,2.0,0,22.0,0.0,1.0,1.0,112.22999999999999,1,0,0,0,1,0,0,1,0,0,1,0,0,0
786,1,0.0,30.0,3.0,5,2,2.0,1,14.0,1.0,1.0,0.0,111.18,0,0,1,0,1,0,0,1,0,0,1,0,0,1
787,0,0.0,10.0,3.0,3,2,2.0,1,20.0,0.0,2.0,2.0,128.75,1,0,0,0,1,0,0,1,0,0,1,0,0,1
788,1,8.0,8.0,3.0,5,4,3.0,1,16.0,2.0,1.0,11.0,288.24,1,0,1,0,0,1,0,0,0,0,0,1,0,1
789,0,28.0,14.0,2.0,4,4,2.0,1,15.0,3.0,4.0,0.0,235.76999999999998,0,0,0,1,0,0,0,1,1,0,0,0,1,0
790,1,0.0,13.0,2.0,4,3,2.0,0,20.0,2.0,2.0,2.0,126.25,0,0,0,0,1,0,0,0,0,0,1,0,0,1
791,0,19.0,10.0,2.0,4,4,3.0,0,14.0,2.0,1.0,8.0,287.89,1,0,1,0,0,1,0,0,0,0,0,1,0,0
792,0,7.0,8.0,2.0,3,5,1.0,1,12.0,1.0,1.0,2.0,145.38,1,0,1,0,0,1,0,0,0,1,0,0,0,1
793,0,24.0,15.0,2.0,3,4,5.0,1,14.0,2.0,11.0,10.0,298.47,0,0,1,0,1,0,0,1,0,0,0,1,1,0
794,0,30.0,24.0,3.0,3,2,7.0,0,12.0,1.0,5.0,4.0,205.12,1,0,0,1,0,0,0,1,0,0,0,0,0,1
795,0,7.0,25.0,2.0,3,4,5.0,0,13.0,3.0,5.0,10.0,144.44,0,0,0,1,0,0,0,0,0,1,0,0,1,0
796,0,1.0,6.0,2.0,3,3,1.0,1,11.0,0.0,1.0,2.0,121.53999999999999,0,0,0,1,0,0,0,1,0,0,1,0,0,1
797,0,17.0,10.0,3.0,1,5,2.0,0,14.0,2.0,14.0,13.0,291.9,1,0,0,0,1,0,0,1,0,0,0,1,1,0
798,0,7.0,17.0,2.0,4,4,5.0,0,11.0,0.0,1.0,8.0,144.9,0,1,0,0,1,0,0,1,0,1,0,0,0,0
799,0,8.0,12.0,3.0,3,3,1.0,1,14.0,1.0,2.0,2.0,135.06,1,0,0,0,1,0,0,1,0,0,1,0,0,0
800,0,15.0,14.0,3.0,1,4,7.0,1,16.0,0.0,1.0,0.0,123.72,1,0,0,1,0,0,0,0,0,1,0,0,0,0
801,0,16.0,10.0,2.0,4,2,4.0,0,14.0,9.0,14.0,17.0,202.31,1,0,1,0,0,1,0,0,0,0,0,0,0,1
802,0,9.0,8.0,2.0,3,4,10.0,1,11.0,4.0,5.0,12.0,154.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
803,1,7.0,21.0,3.0,3,2,2.0,0,11.0,0.0,1.0,5.0,179.78,1,0,0,1,0,0,0,0,0,0,0,0,0,0
804,0,1.0,8.0,2.0,4,2,2.0,1,12.0,2.0,2.0,2.0,138.67,0,0,0,0,1,0,0,1,0,0,1,0,0,0
805,0,24.0,12.0,3.0,4,3,1.0,0,14.0,7.0,7.0,7.0,128.38,0,0,0,1,0,0,0,0,0,0,1,0,0,1
806,0,3.0,15.0,3.0,3,3,8.0,1,18.0,1.0,1.0,7.0,146.95,0,0,0,1,0,0,0,0,0,1,0,0,0,1
807,1,0.0,13.0,2.0,3,3,4.0,1,13.0,1.0,7.0,7.0,133.39,1,0,0,0,0,0,0,0,0,0,1,0,1,0
808,0,1.0,6.0,2.0,3,5,3.0,0,11.0,0.0,1.0,2.0,120.80000000000001,1,0,0,0,0,0,0,1,0,0,1,0,0,1
809,0,1.0,6.0,2.0,3,4,2.0,0,18.0,1.0,2.0,1.0,120.96000000000001,1,0,0,1,0,0,0,0,0,0,1,0,0,1
810,0,5.0,14.0,2.0,1,2,2.0,0,15.0,0.0,1.0,8.0,162.09,1,0,1,1,0,0,0,1,0,1,0,0,0,0
811,0,18.0,31.0,2.0,3,4,4.0,0,22.0,2.0,1.0,0.0,280.61,0,0,0,1,0,0,0,0,0,0,0,1,0,1
812,0,12.0,19.0,3.0,4,4,7.0,1,13.0,2.0,14.0,2.0,271.23,1,0,0,1,0,0,0,0,1,0,0,0,1,0
813,0,30.0,13.0,2.0,3,3,2.0,0,12.0,2.0,2.0,2.0,123.72,1,0,0,0,1,0,0,1,0,0,1,0,1,0
814,1,0.0,13.0,3.0,3,3,2.0,0,18.0,1.0,1.0,1.0,148.83,1,0,0,0,1,0,0,1,0,1,0,0,0,0
815,1,2.0,29.0,3.0,3,5,1.0,0,13.0,0.0,1.0,3.0,139.04,1,0,0,1,0,0,0,1,0,0,1,0,0,1
816,0,3.0,12.0,2.0,4,2,1.0,0,12.0,5.0,6.0,7.0,146.27,1,0,0,0,0,0,0,0,0,1,0,0,0,0
817,0,9.0,16.0,3.0,3,3,4.0,0,12.0,0.0,1.0,7.0,170.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0
818,0,19.0,6.0,2.0,3,5,7.0,0,12.0,3.0,5.0,7.0,134.23,1,1,0,0,1,0,0,0,0,0,1,0,0,1
819,0,1.0,6.0,2.0,5,2,1.0,0,11.0,7.0,7.0,5.0,166.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0
820,0,23.0,34.0,2.0,3,5,5.0,1,11.0,2.0,1.0,2.0,268.8,1,0,0,0,1,0,0,0,1,0,0,0,0,0
821,1,3.0,31.0,2.0,4,4,3.0,1,12.0,0.0,1.0,0.0,190.94,1,0,1,0,0,1,0,1,0,0,0,0,0,1
822,1,15.0,11.0,3.0,3,4,10.0,1,19.0,5.0,7.0,7.0,184.46,1,0,1,0,1,0,0,1,0,0,0,0,0,1
823,0,3.0,23.0,3.0,3,5,2.0,1,23.0,0.0,1.0,7.0,219.16000000000003,1,0,0,1,0,0,0,0,0,0,0,0,0,0
824,0,12.0,24.0,2.0,3,3,1.0,0,11.0,0.0,1.0,7.0,145.34,1,0,0,0,1,0,0,1,0,1,0,0,0,1
825,0,4.0,8.0,2.0,3,3,2.0,1,19.0,3.0,9.0,6.0,198.52,0,0,1,0,1,0,0,0,0,0,0,0,1,0
826,0,14.0,16.0,2.0,5,4,2.0,0,13.0,3.0,11.0,9.0,161.51,0,0,1,1,0,0,0,1,0,1,0,0,0,1
827,1,1.0,6.0,2.0,3,4,2.0,1,11.0,1.0,2.0,2.0,123.02000000000001,0,0,1,0,1,0,0,0,0,0,1,0,0,1
828,1,7.0,13.0,2.0,3,5,5.0,0,12.0,1.0,1.0,2.0,123.62,1,0,0,0,1,0,0,1,0,0,1,0,0,0
829,0,15.0,8.0,2.0,3,3,1.0,1,13.0,2.0,2.0,10.0,278.61,0,0,0,0,1,0,0,1,1,0,0,0,0,0
830,0,28.0,8.0,2.0,5,3,5.0,0,14.0,2.0,9.0,11.0,291.87,1,0,0,1,0,0,0,0,0,0,0,1,0,0
831,0,29.0,14.0,2.0,3,4,7.0,0,14.0,1.0,7.0,7.0,297.17,1,1,0,0,1,0,0,1,0,0,0,1,0,1
832,0,13.0,22.0,3.0,3,3,10.0,0,16.0,1.0,1.0,0.0,135.44,0,0,0,0,1,0,0,1,0,0,1,0,1,0
833,0,7.0,15.0,2.0,3,2,1.0,0,11.0,1.0,1.0,6.0,185.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
834,0,13.0,8.0,3.0,3,2,2.0,0,13.0,3.0,8.0,8.0,146.61,1,0,0,0,1,0,0,1,0,1,0,0,0,1
835,0,14.0,6.0,3.0,3,5,1.0,0,17.0,0.0,1.0,7.0,141.03,0,0,1,0,0,1,0,0,0,1,0,0,1,0
836,0,8.0,10.0,2.0,3,3,2.0,1,11.0,1.0,1.0,1.0,142.49,0,0,0,0,1,0,0,1,0,1,0,0,0,1
837,0,24.0,11.0,2.0,3,4,2.0,1,11.0,1.0,4.0,10.0,240.26,1,1,0,0,1,0,0,1,1,0,0,0,1,0
838,0,11.0,8.0,2.0,3,5,4.0,0,15.0,0.0,1.0,7.0,168.93,1,0,1,0,1,0,0,0,0,1,0,0,1,0
839,0,7.0,21.0,3.0,3,5,2.0,0,12.0,1.0,9.0,6.0,161.25,1,0,1,1,0,0,0,0,0,1,0,0,0,1
840,0,0.0,25.0,3.0,3,2,4.0,0,11.0,1.0,1.0,2.0,136.69,1,0,0,1,0,0,0,1,0,0,1,0,0,0
841,1,20.0,13.0,2.0,4,5,8.0,1,14.0,4.0,5.0,9.0,200.08,1,0,0,1,0,0,0,0,0,0,0,0,0,0
842,0,13.0,13.0,2.0,3,4,4.0,0,22.0,1.0,1.0,3.0,123.87,1,0,0,0,1,0,0,1,0,0,1,0,0,0
843,0,9.0,13.0,2.0,1,5,3.0,0,16.0,5.0,6.0,13.0,146.39,0,0,1,0,0,1,0,0,0,1,0,0,0,0
844,0,21.0,10.0,2.0,3,2,2.0,0,11.0,1.0,1.0,8.0,178.98,1,0,0,0,1,0,0,1,0,0,0,0,0,1
845,0,0.0,13.0,3.0,1,2,9.0,0,14.0,1.0,1.0,0.0,125.34,1,0,1,1,0,0,0,0,0,0,1,0,0,0
846,0,24.0,17.0,2.0,4,4,4.0,0,16.0,0.0,1.0,7.0,231.42000000000002,1,0,0,0,0,0,0,0,1,0,0,0,0,1
847,0,1.0,6.0,3.0,3,2,2.0,0,15.0,1.0,1.0,0.0,116.11000000000001,0,0,0,0,1,0,0,0,0,0,1,0,0,1
848,0,8.0,6.0,2.0,4,2,1.0,0,12.0,1.0,1.0,0.0,153.63,1,0,0,1,0,0,0,0,0,1,0,0,0,0
849,0,0.0,8.0,2.0,5,2,4.0,0,20.0,1.0,1.0,0.0,150.71,0,0,1,0,1,0,0,1,0,1,0,0,0,1
850,1,18.0,19.0,2.0,1,3,7.0,1,17.0,2.0,4.0,8.0,236.95,1,0,1,0,0,1,0,1,1,0,0,0,0,1
851,0,29.0,29.0,3.0,3,4,5.0,1,12.0,9.0,4.0,9.0,234.01999999999998,1,0,0,0,1,0,0,1,1,0,0,0,0,0
852,0,5.0,32.0,3.0,4,3,2.0,0,20.0,1.0,1.0,0.0,120.28999999999999,0,0,0,0,0,0,0,0,0,0,1,0,1,0
853,0,13.0,8.0,2.0,1,3,6.0,0,20.0,5.0,11.0,8.0,163.77,1,0,0,1,0,0,0,0,0,1,0,0,1,0
854,0,7.0,35.0,2.0,3,3,5.0,0,13.0,0.0,7.0,7.0,154.29,1,0,0,1,0,0,0,1,0,1,0,0,0,0
855,1,0.0,8.0,3.0,4,2,8.0,0,14.0,0.0,1.0,0.0,127.85,0,0,1,0,1,0,0,0,0,0,1,0,0,1
856,1,0.0,24.0,3.0,3,3,1.0,1,18.0,3.0,3.0,2.0,146.14,0,0,1,0,0,1,0,0,0,1,0,0,0,0
857,0,11.0,13.0,2.0,1,3,2.0,0,11.0,0.0,1.0,3.0,126.1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
858,0,7.0,8.0,3.0,3,2,2.0,0,11.0,1.0,4.0,11.0,166.87,1,0,0,0,0,0,0,0,0,1,0,0,0,1
859,0,1.0,32.0,2.0,4,5,2.0,0,11.0,1.0,1.0,4.0,147.24,1,0,1,0,1,0,0,1,0,1,0,0,0,0
860,1,0.0,28.0,3.0,3,3,2.0,1,15.0,3.0,6.0,7.0,161.79,1,0,0,1,0,0,0,1,0,1,0,0,0,0
861,0,12.0,27.0,2.0,4,2,4.0,1,12.0,0.0,1.0,4.0,161.2,1,0,1,0,1,0,0,1,0,1,0,0,0,0
862,0,24.0,8.0,2.0,3,4,3.0,0,11.0,0.0,3.0,2.0,205.96,0,0,1,0,0,1,0,1,0,0,0,0,0,0
863,0,14.0,28.0,3.0,3,2,4.0,1,14.0,0.0,3.0,3.0,154.67,0,0,0,0,1,0,0,0,0,1,0,0,1,0
864,0,10.0,10.0,3.0,3,3,8.0,1,15.0,1.0,1.0,3.0,129.96,1,0,0,0,1,0,0,1,0,0,1,0,0,0
865,0,6.0,11.0,3.0,3,2,7.0,0,13.0,1.0,1.0,2.0,199.98,0,0,1,0,1,0,0,1,0,1,0,0,0,0
866,0,5.0,8.0,2.0,3,4,1.0,1,13.0,0.0,1.0,2.0,140.78,1,0,1,0,0,1,0,1,0,1,0,0,0,0
867,0,12.0,31.0,3.0,3,3,4.0,0,21.0,0.0,1.0,5.0,209.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
868,0,0.0,24.0,3.0,1,3,3.0,0,11.0,0.0,1.0,2.0,162.32,1,0,1,0,1,0,0,1,0,1,0,0,0,0
869,0,25.0,34.0,2.0,1,3,3.0,1,11.0,0.0,4.0,2.0,232.47000000000003,0,0,0,1,0,0,0,0,1,0,0,0,0,0
870,0,16.0,12.0,3.0,4,3,2.0,1,14.0,1.0,1.0,8.0,140.81,1,0,0,1,0,0,0,0,0,1,0,0,0,1
871,0,0.0,16.0,3.0,4,2,2.0,1,11.0,2.0,4.0,4.0,157.69,1,0,1,0,0,1,0,0,0,1,0,0,0,0
872,1,0.0,13.0,2.0,3,3,2.0,1,13.0,3.0,7.0,7.0,123.94,1,0,0,0,1,0,0,0,0,0,1,0,0,1
873,0,0.0,8.0,2.0,4,2,1.0,0,12.0,0.0,1.0,1.0,139.04,1,0,0,1,0,0,0,1,0,0,1,0,0,1
874,0,15.0,16.0,2.0,3,5,1.0,0,14.0,2.0,1.0,9.0,267.99,1,1,0,0,0,0,1,0,1,0,0,0,0,0
875,0,25.0,14.0,3.0,3,5,10.0,0,13.0,1.0,1.0,4.0,129.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0
876,0,10.0,17.0,3.0,3,3,5.0,0,18.0,0.0,1.0,2.0,136.29,1,0,0,1,0,0,0,0,0,0,1,0,0,1
877,0,8.0,24.0,2.0,3,2,3.0,0,11.0,0.0,2.0,2.0,193.62,0,0,0,0,1,0,0,1,0,0,0,0,0,1
878,0,0.0,6.0,2.0,3,2,5.0,0,11.0,1.0,1.0,2.0,132.29,1,0,0,0,0,0,0,1,0,0,1,0,0,0
879,0,0.0,13.0,3.0,1,5,1.0,0,12.0,1.0,1.0,7.0,135.78,1,0,0,0,0,0,1,1,0,0,1,0,0,1
880,0,2.0,23.0,2.0,4,5,2.0,0,13.0,0.0,1.0,9.0,179.88,1,1,0,0,0,0,1,1,0,0,0,0,0,1
881,1,0.0,34.0,3.0,4,5,4.0,0,20.0,0.0,1.0,3.0,142.84,0,0,0,0,1,0,0,1,0,1,0,0,0,1
882,1,0.0,20.0,2.0,3,2,1.0,1,12.0,2.0,7.0,7.0,175.53,0,0,0,0,0,0,1,0,0,0,0,0,0,1
883,0,27.0,6.0,2.0,3,2,7.0,0,19.0,2.0,12.0,7.0,273.28,1,0,0,1,0,0,0,0,1,0,0,0,0,1
884,0,30.0,6.0,3.0,3,5,4.0,1,14.0,1.0,1.0,5.0,297.01,1,0,0,1,0,0,0,0,0,0,0,1,0,0
885,0,28.0,6.0,2.0,1,2,3.0,0,13.0,1.0,4.0,0.0,247.32,1,0,0,1,0,0,0,1,1,0,0,0,1,0
886,0,9.0,9.0,2.0,3,4,4.0,1,16.0,0.0,1.0,1.0,192.78,1,0,1,0,0,1,0,0,0,1,0,0,0,1
887,1,1.0,6.0,2.0,5,3,2.0,0,12.0,1.0,1.0,0.0,113.59,0,0,1,0,1,0,0,0,0,0,1,0,0,1
888,0,3.0,13.0,3.0,3,5,8.0,0,14.0,1.0,1.0,2.0,147.79,1,0,1,0,0,1,0,0,0,1,0,0,1,0
889,0,4.0,14.0,3.0,3,4,4.0,0,11.0,2.0,1.0,0.0,264.22,1,0,0,0,1,0,0,0,1,0,0,0,0,1
890,0,7.0,6.0,3.0,3,5,6.0,0,14.0,1.0,1.0,3.0,129.96,0,0,0,0,0,0,1,1,0,0,1,0,1,0
891,1,1.0,14.0,2.0,4,4,2.0,0,12.0,0.0,1.0,0.0,112.61000000000001,1,0,0,0,1,0,0,0,0,0,1,0,0,1
892,0,5.0,17.0,3.0,3,5,1.0,0,14.0,1.0,1.0,4.0,120.99000000000001,1,0,0,0,1,0,0,1,0,0,1,0,0,0
893,0,9.0,10.0,2.0,4,2,2.0,0,16.0,1.0,1.0,8.0,158.1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
894,0,9.0,22.0,3.0,4,5,5.0,0,13.0,1.0,1.0,2.0,156.47,1,0,1,0,0,1,0,0,0,1,0,0,0,0
895,0,20.0,6.0,3.0,3,2,8.0,0,12.0,1.0,1.0,2.0,134.2,1,0,0,0,0,0,0,1,0,0,1,0,0,0
896,1,0.0,15.0,3.0,4,5,4.0,0,12.0,1.0,2.0,2.0,144.0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
897,0,10.0,11.0,2.0,1,3,1.0,0,14.0,1.0,1.0,3.0,135.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
898,0,5.0,6.0,2.0,3,5,3.0,0,22.0,1.0,1.0,0.0,120.66,1,0,0,0,1,0,0,0,0,0,1,0,0,0
899,0,20.0,8.0,2.0,3,3,4.0,0,19.0,2.0,5.0,6.0,271.69,1,0,0,1,0,0,0,0,1,0,0,0,0,0
900,0,0.0,10.0,2.0,3,3,2.0,1,12.0,1.0,1.0,3.0,141.62,1,0,1,1,0,0,0,0,0,1,0,0,0,0
901,0,5.0,13.0,3.0,3,2,5.0,0,12.0,1.0,1.0,3.0,192.04,1,0,1,0,0,1,0,1,0,1,0,0,0,0
902,0,7.0,6.0,2.0,4,4,6.0,0,17.0,1.0,1.0,2.0,132.94,1,0,0,0,1,0,0,0,0,0,1,0,0,0
903,0,5.0,11.0,2.0,1,3,3.0,1,12.0,1.0,1.0,3.0,121.27000000000001,1,0,0,1,0,0,0,1,0,0,1,0,0,0
904,0,13.0,15.0,2.0,3,3,4.0,0,11.0,1.0,1.0,7.0,139.75,0,0,0,0,0,0,1,1,0,1,0,0,1,0
905,0,4.0,14.0,2.0,3,2,2.0,0,18.0,2.0,9.0,9.0,207.93,1,0,1,0,1,0,0,1,0,0,0,0,1,0
906,1,9.0,15.0,2.0,3,1,5.0,0,11.0,0.0,4.0,3.0,200.96,1,0,1,0,0,1,0,1,0,0,0,0,1,0
907,1,2.0,8.0,2.0,4,5,3.0,1,23.0,0.0,1.0,0.0,136.46,0,0,0,0,1,0,0,0,0,0,1,0,0,1
908,1,0.0,6.0,3.0,1,4,2.0,0,11.0,3.0,4.0,7.0,174.46,0,0,0,0,1,0,0,0,0,0,0,0,0,1
909,0,18.0,26.0,3.0,5,5,3.0,1,18.0,0.0,1.0,7.0,208.51,1,0,0,1,0,0,0,1,0,0,0,0,1,0
910,0,1.0,14.0,3.0,1,4,10.0,0,18.0,0.0,1.0,2.0,121.09,1,1,0,1,0,0,0,0,0,0,1,0,0,1
911,1,0.0,8.0,3.0,3,1,7.0,1,13.0,2.0,2.0,2.0,137.22,0,0,0,0,1,0,0,1,0,0,1,0,0,0
912,0,18.0,35.0,2.0,3,1,5.0,1,18.0,1.0,1.0,2.0,193.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
913,0,21.0,13.0,3.0,3,5,5.0,0,11.0,1.0,2.0,2.0,154.86,1,0,1,0,0,1,0,1,0,1,0,0,1,0
914,1,0.0,15.0,3.0,3,3,2.0,0,15.0,1.0,2.0,2.0,127.41999999999999,1,1,0,0,0,0,0,0,0,0,1,0,0,0
915,0,13.0,14.0,2.0,4,4,3.0,0,11.0,1.0,2.0,8.0,237.57,0,0,0,1,0,0,0,1,0,0,0,0,1,0
916,0,1.0,11.0,2.0,3,5,1.0,0,18.0,1.0,1.0,3.0,184.63,1,0,1,1,0,0,0,1,0,1,0,0,0,1
917,0,17.0,11.0,3.0,4,3,4.0,0,14.0,0.0,1.0,3.0,131.62,0,0,0,0,1,0,0,1,0,0,1,0,0,1
918,0,26.0,8.0,2.0,1,4,5.0,0,12.0,2.0,8.0,8.0,265.98,1,0,0,1,0,0,0,1,1,0,0,0,0,1
919,0,22.0,11.0,3.0,3,3,3.0,0,14.0,0.0,1.0,2.0,166.51,1,0,0,0,0,0,0,1,0,1,0,0,0,0
920,0,13.0,13.0,3.0,3,3,3.0,0,14.0,0.0,1.0,2.0,123.44999999999999,1,0,0,1,0,0,0,1,0,0,1,0,1,0
921,0,17.0,26.0,2.0,3,4,2.0,0,13.0,1.0,1.0,3.0,134.2,1,0,0,0,1,0,0,1,0,0,1,0,0,1
922,0,6.0,13.0,2.0,3,5,1.0,0,14.0,0.0,1.0,3.0,143.73,0,0,1,1,0,0,0,1,0,1,0,0,0,0
923,0,7.0,9.0,2.0,5,5,4.0,0,18.0,2.0,3.0,12.0,147.59,1,0,1,0,0,0,1,1,0,1,0,0,0,1
924,0,3.0,22.0,3.0,3,3,9.0,0,15.0,0.0,2.0,2.0,153.01,1,0,1,0,1,0,0,1,0,1,0,0,0,0
925,0,15.0,15.0,3.0,3,1,2.0,0,13.0,4.0,5.0,8.0,136.73,0,0,0,1,0,0,0,0,0,0,1,0,0,1
926,0,17.0,6.0,3.0,3,3,8.0,0,12.0,1.0,1.0,0.0,147.68,0,0,1,0,0,1,0,0,0,1,0,0,0,0
927,0,5.0,13.0,3.0,3,3,2.0,0,13.0,0.0,1.0,0.0,112.74000000000001,0,0,0,0,0,0,0,1,0,0,1,0,1,0
928,0,34.5,6.0,3.0,1,3,1.0,0,24.0,1.0,2.0,8.0,149.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
929,0,22.0,13.0,2.0,3,4,4.0,0,14.0,0.0,1.0,7.0,204.66,1,0,0,0,1,0,0,1,0,0,0,0,1,0
930,0,7.0,21.0,3.0,3,5,8.0,0,14.0,2.0,6.0,9.0,270.07,0,0,0,1,0,0,0,1,1,0,0,0,1,0
931,1,0.0,6.0,3.0,3,3,4.0,0,15.0,1.0,1.0,2.0,129.09,0,0,1,0,0,0,0,1,0,0,1,0,0,0
932,1,0.0,19.0,2.0,3,4,6.0,0,11.0,0.0,1.0,0.0,157.65,0,0,1,0,0,0,0,0,0,1,0,0,0,1
933,1,0.0,30.0,2.0,4,4,1.0,1,23.0,2.0,10.0,10.0,145.99,1,0,1,1,0,0,0,0,0,1,0,0,0,1
934,0,8.0,13.0,3.0,3,3,2.0,0,13.0,1.0,1.0,0.0,124.03999999999999,1,0,1,0,1,0,0,1,0,0,1,0,0,0
935,1,0.0,15.0,2.0,3,5,3.0,1,11.0,0.0,1.0,0.0,131.72,0,0,0,1,0,0,0,1,0,0,1,0,0,1
